"feature_x","feature_y","nearest_x","nearest_y","distance","distance_2","n","X","Y","bnk_height","Beach","WideBeach","Exposure","bathymetry","roads","PermStruc","PublicRamp","RiparianLU","canal","SandSpit","Structure","offshorest","SAV","marsh_all","tribs","defended","rd_pstruc","lowBnkStrc","ShlType","Fetch_","selectThis","StrucList","Response","study","angle","SMMv5Def","forestshl","SL_Length","SL_Lgth_mi","City","Point_Type","Edge_Type","Hard_Mater","Adj_LU","Erosion","Owner","Adj_H1","V_Type1","Hab_W1","Adj_H2","V_Type2","Hab_W2","Adj_H3","V_Type3","Hab_W3","Adj_H4","V_Type4","Hab_W4","IT_Width","Rest_Opp","Slope","X3_m_depth","X5_m_depth","X0yster_Pre","Seagrass_P","Hardened_1","Erosion_2","WTLD_VEG_3","Slope_4","X10th","X20th","X30th","X40th","X50th","X60th","X70th","X80th","X90th","X99th","Length","MANGROVE","predicted","geometry"
508403.261202067,3209243.28610488,508403.261202067,3209243.28610488,4551,0,1,-80.91273,29.0113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"IRL",156.614778941235,NA,NA,NA,NA,"Edgewater","TR","NS",NA,"R",2,"PRI","V",0,0,"V",0,4,"S, OY",0,3,NA,NA,NA,7,"N",0.25,32,42,"Y","N",1,1,0,1,0.000699,0.001679,0.00309,0.008477,0.018539,0.023516,0.036656,0.053455,0.073688,0.1183,695.622138097,70,-0.00536187569633373,c(508403.261202067, 3209243.28610488)
508467.748592468,3209196.17881541,508467.748592468,3209196.17881541,4662,5.8208e-11,1,-80.91243,29.01063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",113.552263684993,NA,NA,NA,NA,"Edgewater","TR","NS",NA,"R",2,"PRI","V",0,0,"V",0,4,"V",0,2,"S",NA,"3",9,"N",0.2,30,40,"Y","N",1,1,0,0,0.00099,0.002965,0.010517,0.026044,0.033333,0.045033,0.054383,0.068986,0.085058,0.135411,106.90069175,50,-0.934866510121817,c(508467.748592469, 3209196.17881541)
507861.98642313,3210552.39589437,507861.98642313,3210552.39589437,4773,0,1,-80.91814,29.02399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"IRL",248.039435981648,NA,NA,NA,NA,"New Smyrna Beach","TR","BH","CON","P",3,"PUB","V",99,0,"W",0,0,NA,0,0,NA,NA,NA,0,"N",0,100,100,"Y","N",0,0,2,0,0.000966,0.003216,0.007283,0.026012,0.043217,0.053831,0.068362,0.08087,0.105852,0.1636,153.718308056,40,0.869581106863034,c(507861.98642313, 3210552.39589437)
507950.695584305,3216136.81021161,507950.695584305,3216136.81021161,4884,0,1,-80.91907,29.06859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"IRL",189.502524028566,NA,NA,NA,NA,"New Smyrna Beach","TR","NS",NA,"N",3,"PUB","S, V",99,8,"S",0,64,NA,0,0,NA,NA,NA,64,"N",0.2,0,0,NA,NA,1,0,2,0,0.000865,0.00306,0.009325,0.026291,0.035849,0.043246,0.056861,0.068422,0.087797,0.135638,578.683398471,50,-1.9622089297871,c(507950.695584306, 3216136.81021161)
507901.492330697,3216039.64605606,507901.492330697,3216039.64605606,4995,0,1,-80.91907,29.06859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"IRL",210.963756383781,NA,NA,NA,NA,"New Smyrna Beach","TR","NS",NA,"N",3,"PUB","S, V",99,8,"S",0,64,NA,0,0,NA,NA,NA,64,"N",0.2,0,0,NA,NA,1,0,2,0,0.000865,0.00306,0.009325,0.026291,0.035849,0.043246,0.056861,0.068422,0.087797,0.135638,578.683398471,50,-1.96665220170721,c(507901.492330697, 3216039.64605606)
507900.36364367,3215932.553438,507900.36364367,3215932.553438,5106,5.8208e-11,1,-80.91907,29.06859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"IRL",153.434948722083,NA,NA,NA,NA,"New Smyrna Beach","TR","NS",NA,"N",3,"PUB","S, V",99,8,"S",0,64,NA,0,0,NA,NA,NA,64,"N",0.2,0,0,NA,NA,1,0,2,0,0.000865,0.00306,0.009325,0.026291,0.035849,0.043246,0.056861,0.068422,0.087797,0.135638,578.683398471,50,-1.95474160256501,c(507900.36364367, 3215932.553438)
507900.795233295,3215825.1528315,507900.795233295,3215825.1528315,5217,5.8208e-11,1,-80.91907,29.06859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"IRL",164.475889037918,NA,NA,NA,NA,"New Smyrna Beach","TR","NS",NA,"N",3,"PUB","S, V",99,8,"S",0,64,NA,0,0,NA,NA,NA,64,"N",0.2,0,0,NA,NA,1,0,2,0,0.000865,0.00306,0.009325,0.026291,0.035849,0.043246,0.056861,0.068422,0.087797,0.135638,578.683398471,50,-1.95702748714353,c(507900.795233295, 3215825.1528315)
507931.736256828,3215719.10124361,507931.736256828,3215719.10124361,5328,0,1,-80.91907,29.06859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"IRL",153.434948822922,NA,NA,NA,NA,"New Smyrna Beach","TR","NS",NA,"N",3,"PUB","S, V",99,8,"S",0,64,NA,0,0,NA,NA,NA,64,"N",0.2,0,0,NA,NA,1,0,2,0,0.000865,0.00306,0.009325,0.026291,0.035849,0.043246,0.056861,0.068422,0.087797,0.135638,578.683398471,50,-1.95474160258589,c(507931.736256827, 3215719.10124361)
507951.287372174,3215616.31137949,507951.287372174,3215616.31137949,5439,0,1,-80.91907,29.06859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"IRL",191.309932430388,NA,NA,NA,NA,"New Smyrna Beach","TR","NS",NA,"N",3,"PUB","S, V",99,8,"S",0,64,NA,0,0,NA,NA,NA,64,"N",0.2,0,0,NA,NA,1,0,2,0,0.000865,0.00306,0.009325,0.026291,0.035849,0.043246,0.056861,0.068422,0.087797,0.135638,578.683398471,50,-1.96258313043257,c(507951.287372174, 3215616.31137949)
507941.741413219,3215511.56752524,507941.741413219,3215511.56752524,5550,5.8208e-11,1,-80.91835,29.06756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",156.370622256118,NA,NA,NA,NA,"New Smyrna Beach","TR","NS",NA,"N",2,"PUB","S, V",111,23,"S",0,7,"W",0,0,NA,NA,NA,20,"N",0,100,110,"N","N",1,1,0,0,0.001093,0.004015,0.011092,0.030837,0.04407,0.053693,0.062808,0.077254,0.100827,0.155777,123.577562652,50,-2.25342180474676,c(507941.741413219, 3215511.56752524)
508002.440303784,3215429.62450465,508002.440303784,3215429.62450465,5661,0,1,-80.91606,29.06348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",94.7636417366254,NA,NA,NA,NA,"New Smyrna Beach","TR","NS",NA,"N",3,"PUB","V",99,3,"V",0,4,"S",0,5,"W",NA,NA,9,"N",0,40,50,"N","N",1,0,0,0,0.000805,0.00286,0.008245,0.024258,0.032277,0.043345,0.051186,0.066141,0.081399,0.127711,238.518652634,60,-1.00437106873776,c(508002.440303784, 3215429.62450465)
508035.25381225,3215330.0145584,508035.25381225,3215330.0145584,5772,0,1,-80.91606,29.06348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",153.434948822922,NA,NA,NA,NA,"New Smyrna Beach","TR","NS",NA,"N",3,"PUB","V",99,3,"V",0,4,"S",0,5,"W",NA,NA,9,"N",0,40,50,"N","N",1,0,0,0,0.000805,0.00286,0.008245,0.024258,0.032277,0.043345,0.051186,0.066141,0.081399,0.127711,238.518652634,60,-1.0165182076801,c(508035.253812251, 3215330.0145584)
508088.414523745,3215235.00563158,508088.414523745,3215235.00563158,5883,5.8208e-11,1,-80.9178,29.06581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",144.326204878238,NA,NA,NA,NA,"New Smyrna Beach","TR","NS",NA,"N",3,"PRI","S, V",99,1,"V",0,4,"S",0,5,"W",NA,NA,9,"N",0.35,40,50,"N","N",1,0,0,1,0.001458,0.004593,0.014097,0.036886,0.045063,0.057853,0.068784,0.081352,0.101113,0.156519,303.722055972,40,-0.80056088271611,c(508088.414523745, 3215235.00563158)
508157.883960172,3215148.57800008,508157.883960172,3215148.57800008,5994,5.8208e-11,1,-80.9178,29.06581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",144.027612942949,NA,NA,NA,NA,"New Smyrna Beach","TR","NS",NA,"N",3,"PRI","S, V",99,1,"V",0,4,"S",0,5,"W",NA,NA,9,"N",0.35,40,50,"N","N",1,0,0,1,0.001458,0.004593,0.014097,0.036886,0.045063,0.057853,0.068784,0.081352,0.101113,0.156519,303.722055972,40,-0.800499063099246,c(508157.883960172, 3215148.57800008)
508200.32914909,3215048.5140638,508200.32914909,3215048.5140638,6105,0,1,-80.9178,29.06581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",172.146686714789,NA,NA,NA,NA,"New Smyrna Beach","TR","NS",NA,"N",3,"PRI","S, V",99,1,"V",0,4,"S",0,5,"W",NA,NA,9,"N",0.35,40,50,"N","N",1,0,0,1,0.001458,0.004593,0.014097,0.036886,0.045063,0.057853,0.068784,0.081352,0.101113,0.156519,303.722055972,40,-0.806320755388018,c(508200.32914909, 3215048.5140638)
507994.237135564,3211343.59764868,507994.237135564,3211343.59764868,6216,0,1,-80.917612,29.030171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",86.3785152938554,NA,NA,NA,NA,"New Smyrna Beach","TS","NS",NA,"P",2,"PUB","V",99,0,"V",0,1,"V",112,4,"S",NA,"3",8,"N",0.2,50,60,"Y","N",1,1,0,0,0.000391,0.001326,0.0038,0.008899,0.01361,0.021389,0.031378,0.049503,0.067476,0.105595,100.137497779,70,-0.590156797738805,c(507994.237135564, 3211343.59764868)
508093.359243476,3211379.66648513,508093.359243476,3211379.66648513,6327,5.8208e-11,1,-80.91663,29.03037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"IRL",55.7842978649562,NA,NA,NA,NA,"New Smyrna Beach","TS","HS","RB, CON","P",3,"PUB","V",99,0,"R, V",0,5,"S, Shell",0,1,"W",NA,NA,6,"N",0.5,70,70,"Y","N",0,0,0,1,0.000657,0.001507,0.002886,0.004887,0.009391,0.020635,0.035556,0.051248,0.070421,0.113932,108.515662835,70,1.15991649674086,c(508093.359243475, 3211379.66648513)
508082.080599414,3214588.23934066,508082.080599414,3214588.23934066,6438,1.16415e-10,1,-80.91678,29.05962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",117.407575448284,NA,NA,NA,NA,"New Smyrna Beach","TR","NS",NA,"N",3,"PUB","V",0,4,"S, V",0,11,"S",0,5,"W",NA,NA,20,"N",0.13,25,30,"Y","N",1,0,0,0,0.000963,0.003505,0.010748,0.02324,0.033774,0.041993,0.054031,0.068144,0.085861,0.133844,25.5701181759,50,-1.32882825039642,c(508082.080599414, 3214588.23934066)
508160.638332323,3214515.65597284,508160.638332323,3214515.65597284,6549,0,1,-80.91678,29.05962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",144.764557879583,NA,NA,NA,NA,"New Smyrna Beach","TR","NS",NA,"N",3,"PUB","V",0,4,"S, V",0,11,"S",0,5,"W",NA,NA,20,"N",0.13,25,30,"Y","N",1,0,0,0,0.000963,0.003505,0.010748,0.02324,0.033774,0.041993,0.054031,0.068144,0.085861,0.133844,197.02462052,50,-1.33449216148242,c(508160.638332323, 3214515.65597284)
508131.758086706,3210822.29382289,508131.758086706,3210822.29382289,6660,0,1,-80.91599,29.02483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"IRL",195.524110995916,NA,NA,NA,NA,"New Smyrna Beach","TS","BH",NA,"R",3,"PRI","R",0,0,"V, OY",112,2,"W",0,0,NA,NA,NA,2,"N",0.35,100,100,"Y","N",0,0,2,1,0.000569,0.001175,0.002832,0.006976,0.015676,0.027376,0.038312,0.05551,0.082181,0.13384,364.866121243,60,1.65826621170851,c(508131.758086705, 3210822.29382289)
508152.799402222,3210774.26905349,508152.799402222,3210774.26905349,6771,0,1,-80.91599,29.02483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"IRL",1.5686101e-08,NA,NA,NA,NA,"New Smyrna Beach","TS","BH",NA,"R",3,"PRI","R",0,0,"V, OY",112,2,"W",0,0,NA,NA,NA,2,"N",0.35,100,100,"Y","N",0,0,2,1,0.000569,0.001175,0.002832,0.006976,0.015676,0.027376,0.038312,0.05551,0.082181,0.13384,364.866121243,60,1.69874696219121,c(508152.799402221, 3210774.26905349)
508177.853748054,3210865.6876122,508177.853748054,3210865.6876122,6882,5.8208e-11,1,-80.91599,29.02483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"IRL",129.80557120385,NA,NA,NA,NA,"New Smyrna Beach","TS","BH",NA,"R",3,"PRI","R",0,0,"V, OY",112,2,"W",0,0,NA,NA,NA,2,"N",0.35,100,100,"Y","N",0,0,2,1,0.000569,0.001175,0.002832,0.006976,0.015676,0.027376,0.038312,0.05551,0.082181,0.13384,364.866121243,60,1.67187238947386,c(508177.853748054, 3210865.6876122)
508190.680812365,3210768.49433695,508190.680812365,3210768.49433695,6993,0,1,-80.91599,29.02483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"IRL",174.726104040402,NA,NA,NA,NA,"New Smyrna Beach","TS","BH",NA,"R",3,"PRI","R",0,0,"V, OY",112,2,"W",0,0,NA,NA,NA,2,"N",0.35,100,100,"Y","N",0,0,2,1,0.000569,0.001175,0.002832,0.006976,0.015676,0.027376,0.038312,0.05551,0.082181,0.13384,364.866121243,60,1.66257217134634,c(508190.680812365, 3210768.49433695)
508140.734029076,3210843.27195413,508140.734029076,3210843.27195413,7104,0,1,-80.91672,29.02566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"IRL",191.309932461609,NA,NA,NA,NA,"New Smyrna Beach","TR","BH","CON","R",3,"PRI","V",99,0,"V",112,3,"W",0,0,NA,NA,NA,3,"N",0.3,50,50,"Y","N",0,0,0,1,0.000613,0.000972,0.001987,0.003062,0.004761,0.009312,0.018654,0.033395,0.057314,0.108742,102.005763095,80,1.33327685339332,c(508140.734029076, 3210843.27195413)
508255.473391814,3210513.00305559,508255.473391814,3210513.00305559,7215,5.8208e-11,1,-80.91615,29.02464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"IRL",321.632514613991,NA,NA,NA,NA,"New Smyrna Beach","TS","BH","CON","V",3,"PUB","V",0,0,"W",0,0,NA,0,0,NA,NA,NA,0,"N",0,200,200,"Y","N",0,0,2,0,0.000569,0.001175,0.002832,0.006976,0.015676,0.027376,0.038312,0.05551,0.082181,0.13384,266.16977003,60,0.948370404987533,c(508255.473391812, 3210513.00305559)
508213.462552176,3210612.91258231,508213.462552176,3210612.91258231,7326,0,1,-80.91615,29.02464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"IRL",0,NA,NA,NA,NA,"New Smyrna Beach","TS","BH","CON","V",3,"PUB","V",0,0,"W",0,0,NA,0,0,NA,NA,NA,0,"N",0,200,200,"Y","N",0,0,2,0,0.000569,0.001175,0.002832,0.006976,0.015676,0.027376,0.038312,0.05551,0.082181,0.13384,266.16977003,60,1.01496027723367,c(508213.462552176, 3210612.91258231)
508181.036387449,3210712.5193567,508181.036387449,3210712.5193567,7437,0,1,-80.91615,29.02464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"IRL",351.869897639794,NA,NA,NA,NA,"New Smyrna Beach","TS","BH","CON","V",3,"PUB","V",0,0,"W",0,0,NA,0,0,NA,NA,NA,0,"N",0,200,200,"Y","N",0,0,2,0,0.000569,0.001175,0.002832,0.006976,0.015676,0.027376,0.038312,0.05551,0.082181,0.13384,266.16977003,60,0.942110144033623,c(508181.036387449, 3210712.5193567)
508513.15651017,3211003.268449,508513.15651017,3211003.268449,7548,5.8208e-11,1,-80.91297,29.02748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"IRL",251.834043473867,NA,NA,NA,NA,"New Smyrna Beach","TS","HS","RR, CON, CQ","R",3,"PRI","V",99,0,"R",0,3,"W",0,0,NA,NA,NA,3,"N",0.4,100,100,"Y","N",0,0,2,1,0.00055,0.000958,0.001509,0.002845,0.005416,0.010734,0.025292,0.04347,0.072029,0.1149,18.6598121176,70,1.8585923371186,c(508513.15651017, 3211003.268449)
508406.362877288,3210981.30184198,508406.362877288,3210981.30184198,7659,5.8208e-11,1,-80.91399,29.02733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"IRL",260.134193098139,NA,NA,NA,NA,"New Smyrna Beach","TS","BH","CON, O-Metal","R",3,"PRI","V",99,0,"W",0,0,NA,0,0,NA,NA,NA,0,"N",0,100,100,"Y","N",0,0,2,0,0.000684,0.000983,0.002179,0.003295,0.007245,0.01005,0.020941,0.037418,0.069666,0.112247,50.6925131072,80,1.51874554805432,c(508406.362877288, 3210981.30184198)
508296.586485924,3210968.42495115,508296.586485924,3210968.42495115,7770,0,1,-80.91534,29.02714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"IRL",257.660912724301,NA,NA,NA,NA,"New Smyrna Beach","TR","BH","CON","R",3,"PRI","V",99,0,"W",0,0,NA,0,0,NA,NA,NA,0,"N",0,100,100,"Y","N",0,0,2,0,0.000633,0.001272,0.002505,0.004343,0.006041,0.013135,0.02543,0.042251,0.064165,0.1118,88.2720342847,70,1.52619767971227,c(508296.586485924, 3210968.42495115)
508195.234920342,3210930.68092601,508195.234920342,3210930.68092601,7881,0,1,-80.91627,29.02642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"IRL",218.659808249663,NA,NA,NA,NA,"New Smyrna Beach","TS","BH","CON","R",3,"PRI","V",99,0,"W",0,0,NA,0,0,NA,NA,NA,0,"N",0,100,100,"Y","N",0,0,2,0,0.000604,0.000938,0.002126,0.003126,0.005213,0.009235,0.020576,0.033306,0.052586,0.103112,79.7258777318,80,1.59556902097473,c(508195.234920341, 3210930.68092601)
508237.47149712,3211512.92969036,508237.47149712,3211512.92969036,7992,0,1,-80.91541,29.03141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",314.999999993795,NA,NA,NA,NA,"New Smyrna Beach","TS","NS",NA,"P",2,"PUB","V",0,0,"V",0,4,"S",0,5,"W",NA,NA,9,"N",0.2,40,50,"Y","N",1,1,0,0,0.000596,0.001316,0.002612,0.004259,0.007223,0.014016,0.031025,0.046056,0.061711,0.098019,40.6642956654,70,-0.618475812587904,c(508237.471497119, 3211512.92969036)
508361.629972428,3215025.11206604,508361.629972428,3215025.11206604,8103,5.8208e-11,1,-80.91518,29.06225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",108.434948885947,NA,NA,NA,NA,"New Smyrna Beach","TR","NS",NA,"R, N",3,"PRI","V",99,1,"V",111,3,"S, R",0,2,"W",NA,NA,5,"N",0.2,30,40,"Y","N",1,0,0,0,0.000682,0.002561,0.005713,0.021092,0.026673,0.038048,0.045055,0.056471,0.0745,0.120751,348.111215184,60,-0.772453333113801,c(508361.629972429, 3215025.11206604)
508382.240618609,3214975.65997894,508382.240618609,3214975.65997894,8214,0,1,-80.91518,29.06225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",216.869897696264,NA,NA,NA,NA,"New Smyrna Beach","TR","NS",NA,"R, N",3,"PRI","V",99,1,"V",111,3,"S, R",0,2,"W",NA,NA,5,"N",0.2,30,40,"Y","N",1,0,0,0,0.000682,0.002561,0.005713,0.021092,0.026673,0.038048,0.045055,0.056471,0.0745,0.120751,348.111215184,60,-0.794903393540564,c(508382.240618609, 3214975.65997894)
508319.027103404,3214913.54034944,508319.027103404,3214913.54034944,8325,5.8208e-11,1,-80.91518,29.06225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",210.963756628464,NA,NA,NA,NA,"New Smyrna Beach","TR","NS",NA,"R, N",3,"PRI","V",99,1,"V",111,3,"S, R",0,2,"W",NA,NA,5,"N",0.2,30,40,"Y","N",1,0,0,0,0.000682,0.002561,0.005713,0.021092,0.026673,0.038048,0.045055,0.056471,0.0745,0.120751,348.111215184,60,-0.793680603053587,c(508319.027103404, 3214913.54034944)
508338.907878898,3214817.58653921,508338.907878898,3214817.58653921,8436,5.8208e-11,1,-80.91494,29.06128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",135,NA,NA,NA,NA,"New Smyrna Beach","TR","NS",NA,"R, N",3,"PRI","V",99,0,"V",0,3,"S, R",0,1,"W",NA,NA,4,"N",0.25,75,85,"Y","N",1,0,0,1,0.000907,0.002937,0.008046,0.032089,0.038075,0.053458,0.059704,0.073884,0.096433,0.1454,114.454238162,50,-0.501610526551249,c(508338.907878898, 3214817.58653921)
508382.662990276,3214727.44147277,508382.662990277,3214727.44147277,8547,5.8208e-11,1,-80.91418,29.06027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",168.690067548604,NA,NA,NA,NA,"New Smyrna Beach","TS","NS",NA,"R",3,"PRI","V",0,0,"V",0,6,"S",0,1,NA,NA,NA,7.5,"N",0.25,75,85,"Y","N",1,0,0,1,0.00094,0.002775,0.009082,0.031403,0.036434,0.051017,0.059903,0.073597,0.095246,0.142145,145.978635609,50,-0.583790576312545,c(508382.662990276, 3214727.44147277)
508330.396506318,3214242.72518969,508330.396506318,3214242.72518969,8658,0,1,-80.91422,29.05667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",105.832386622819,NA,NA,NA,NA,"New Smyrna Beach","TR","NS",NA,"N",1,"PUB","V",133,2,"V",0,8,"V",0,4,"Shell, S",NA,"6",18,"N",0,30,35,"Y","N",1,1,0,0,0.001063,0.004429,0.010431,0.023079,0.035882,0.040235,0.052421,0.067358,0.084151,0.12923,80.0459428692,60,-1.26938453311427,c(508330.396506319, 3214242.72518969)
508309.512158704,3210356.4680806,508309.512158704,3210356.4680806,8769,5.8208e-11,1,-80.9147,29.02135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",164.93151184074,NA,NA,NA,NA,"New Smyrna Beach","TR","NS",NA,"P",2,"PUB","V",0,1,"V, Shell",0,1,"V",111,1,"S",NA,"4",7,"Y",0.133,40,55,"Y","N",1,1,0,0,0.00062,0.001842,0.00383,0.011864,0.022169,0.033928,0.045676,0.058081,0.086045,0.133327,40.2275438542,60,-0.745385235512869,c(508309.512158705, 3210356.4680806)
508347.228066738,3210262.86633744,508347.228066738,3210262.86633744,8880,0,1,-80.9128,29.01834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",165.963756526801,NA,NA,NA,NA,"New Smyrna Beach","TR","NS",NA,"P",2,"PUB","V",0,5,"V",0,4,"S",0,5,"W",NA,NA,9,"Y",0.1,30,40,"Y","N",1,1,0,0,0.000943,0.002679,0.007457,0.018795,0.03414,0.043555,0.058396,0.069642,0.093012,0.145567,410.90777282,50,-1.13981427937128,c(508347.228066738, 3210262.86633744)
508401.32090415,3210178.99702423,508401.32090415,3210178.99702423,8991,5.8208e-11,1,-80.9128,29.01834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",133.152389728415,NA,NA,NA,NA,"New Smyrna Beach","TR","NS",NA,"P",2,"PUB","V",0,5,"V",0,4,"S",0,5,"W",NA,NA,9,"Y",0.1,30,40,"Y","N",1,1,0,0,0.000943,0.002679,0.007457,0.018795,0.03414,0.043555,0.058396,0.069642,0.093012,0.145567,410.90777282,50,-1.13302110820838,c(508401.320904151, 3210178.99702422)
508454.763034449,3210088.74359438,508454.763034449,3210088.74359438,9102,0,1,-80.9128,29.01834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",179.999999903963,NA,NA,NA,NA,"New Smyrna Beach","TR","NS",NA,"P",2,"PUB","V",0,5,"V",0,4,"S",0,5,"W",NA,NA,9,"Y",0.1,30,40,"Y","N",1,1,0,0,0.000943,0.002679,0.007457,0.018795,0.03414,0.043555,0.058396,0.069642,0.093012,0.145567,410.90777282,50,-1.1427203028945,c(508454.763034449, 3210088.74359438)
